"","Name_submitted","Accepted_name","patent_id","plant_variety"
"355","Phlox paniculata","Phlox paniculata","PP19210","Pure Feelings"
"356","Phlox paniculata","Phlox paniculata","PP33770","Balkaposin"
"357","Phlox paniculata","Phlox paniculata","PP33679","Dophloflapropipo"
"358","Phlox paniculata","Phlox paniculata","PP16218","Barthirtyone"
"359","Phlox paniculata","Phlox paniculata","PP26352","Jordan Schuster"
"360","Phlox paniculata","Phlox paniculata","PP33005","Balsukafus"
"361","Phlox paniculata","Phlox paniculata","PP26139","Versoldpink"
"362","Phlox paniculata","Phlox paniculata","PP21754","Neon Flare"
"363","Phlox paniculata","Phlox paniculata","PP27557","Versde"
"364","Phlox paniculata","Phlox paniculata","PP17793","David's Lavender"
"365","Phlox paniculata","Phlox paniculata","PP28782","Appotwpu"
"366","Phlox paniculata","Phlox paniculata","PP24790","Versbicolor"
"367","Phlox paniculata","Phlox paniculata","PP16722","Barthirtyfive"
"368","Phlox paniculata","Phlox paniculata","PP22234","Barsixtytwo"
"369","Phlox paniculata","Phlox paniculata","PP28644","Barphearcer"
"370","Phlox paniculata","Phlox paniculata","PP35355","Dophlearblupop"
"371","Phlox paniculata","Phlox paniculata","PP20907","Ditomdre"
"372","Phlox paniculata","Phlox paniculata","PP20801","Strawberry Daiquiri"
"373","Phlox paniculata","Phlox paniculata","PP18196","Peppermint Twist"
"374","Phlox paniculata","Phlox paniculata","PP26256","Barseventynine"
"375","Phlox paniculata","Phlox paniculata","PP33295","Opalescence"
"376","Phlox paniculata","Phlox paniculata","PP28808","Appofamcer"
"377","Phlox paniculata","Phlox paniculata","PP22926","Party Punch"
"378","Phlox paniculata","Phlox paniculata","PP16259","Bartwentynine"
"379","Phlox paniculata","Phlox paniculata","PP16436","Barthirtytwo"
"380","Phlox paniculata","Phlox paniculata","PP33680","Dophlofalista"
"381","Phlox paniculata","Phlox paniculata","PP28813","Appottpu"
"382","Phlox paniculata","Phlox paniculata","PP28128","Smokey"
"383","Phlox paniculata","Phlox paniculata","PP32323","Cover Girl"
"384","Phlox paniculata","Phlox paniculata","PP29594","Versorange"
"385","Phlox paniculata","Phlox paniculata","PP22925","Verswhite"
"386","Phlox paniculata","Phlox paniculata","PP18163","Candy Floss"
"387","Phlox paniculata","Phlox paniculata","PP35787","Prismatic Pink"
"388","Phlox paniculata","Phlox paniculata","PP33334","Verschercru"
"389","Phlox paniculata","Phlox paniculata","PP19183","Grenadine Dream"
"390","Phlox paniculata","Phlox paniculata","PP18158","Wendy House"
"391","Phlox paniculata","Phlox paniculata","PP31092","PHMZ0002"
"392","Phlox paniculata","Phlox paniculata","PP23734","‘Twister’"
"393","Phlox paniculata","Phlox paniculata","PP33077","Olympus"
"394","Phlox paniculata","Phlox paniculata","PP19048","Grenadine Dream"
"395","Phlox paniculata","Phlox paniculata","PP33023","Balkapowi"
"396","Phlox paniculata","Phlox paniculata","PP30485","Green Lion"
"397","Phlox paniculata","Phlox paniculata","PP22960","Lord Clayton"
"398","Phlox paniculata","Phlox paniculata","PP15927","Junior Surprise"
"399","Phlox paniculata","Phlox paniculata","PP28811","Appotwwh"
"400","Phlox paniculata","Phlox paniculata","PP26255","Blind Lion"
"401","Phlox paniculata","Phlox paniculata","PP22663","Barsixtythree"
"402","Phlox paniculata","Phlox paniculata","PP31950","IFPHLFM"
"403","Phlox paniculata","Phlox paniculata","PP27558","Verscan"
"404","Phlox paniculata","Phlox paniculata","PP33335","Versluck"
"405","Phlox paniculata","Phlox paniculata","PP33375","Dophlflaproce"
"406","Phlox paniculata","Phlox paniculata","PP20597","Ditosdre"
"407","Phlox paniculata","Phlox paniculata","PP28781","Appofalp"
"408","Phlox paniculata","Phlox paniculata","PP20803","Red Caribbean"
"409","Phlox paniculata","Phlox paniculata","PP30782","Balkapowibi"
"410","Phlox paniculata","Phlox paniculata","PP22223","Barsixtyone"
"411","Phlox paniculata","Phlox paniculata","PP20800","Tequila Sunrise"
"412","Phlox paniculata","Phlox paniculata","PP21878","Jade"
"413","Phlox paniculata","Phlox paniculata","PP28646","Barphflare"
"414","Phlox paniculata","Phlox paniculata","PP28812","Appottwh"
"415","Portulaca umbraticola Kunth","Portulaca umbraticola","PP29085","LAZPRT1505"
"416","Portulaca umbraticola Kunth","Portulaca umbraticola","PP29785","LAZPRT1703"
"417","Portulaca umbraticola Kunth","Portulaca umbraticola","PP29496","LAZPRT1617"
"418","Portulaca umbraticola Kunth","Portulaca umbraticola","PP29084","LAZPRT1507"
"419","Portulaca umbraticola Kunth","Portulaca umbraticola","PP29530","LAZPRT1607"
"420","Portulaca umbraticola Kunth","Portulaca umbraticola","PP29494","LAZPRT1612"
"421","Portulaca umbraticola Kunth","Portulaca umbraticola","PP29493","LAZPRT1604"
"422","Portulaca umbraticola Kunth","Portulaca umbraticola","PP29786","LAZPRT1705"
"423","Portulaca umbraticola Kunth","Portulaca umbraticola","PP29083","LAZPRT1508"
"424","Portulaca umbraticola Kunth","Portulaca umbraticola","PP29082","LAZPRT1502"
"425","Portulaca umbraticola Kunth","Portulaca umbraticola","PP29821","LAZPRT1707"
"426","Portulaca umbraticola Kunth","Portulaca umbraticola","PP29495","LAZPRT1609"
"427","Sisyrinchium atlanticum","Sisyrinchium atlanticum","PP21799","Sunsisicre"
"428","Sisyrinchium atlanticum","Sisyrinchium atlanticum","PP21801","Sunsisibu"
"429","Sisyrinchium atlanticum","Sisyrinchium atlanticum","PP21800","Sunsisiki"
"430","Rudbeckia hirta","Rudbeckia hirta","PP32570","RUDLS291"
"431","Rudbeckia hirta","Rudbeckia hirta","PP32902","RUDLO175"
"432","Rudbeckia hirta","Rudbeckia hirta","PP32572","RUDLU203"
"433","Rudbeckia hirta","Rudbeckia hirta","PP32568","RUDBR159"
"434","Rudbeckia hirta","Rudbeckia hirta","PP30728","RUDHT25"
"435","Rudbeckia hirta","Rudbeckia hirta","PP30727","RUDHT53"
"436","Rudbeckia hirta","Rudbeckia hirta","PP32918","RUDLE169"
"437","Rudbeckia hirta","Rudbeckia hirta","PP25496","Balrudosh"
"438","Rudbeckia hirta","Rudbeckia hirta","PP35628","Lion Cub"
"439","Rudbeckia hirta","Rudbeckia hirta","PP32571","RUDBL242"
"440","Rudbeckia hirta","Rudbeckia hirta","PP32453","RUDFA538"
"441","Rudbeckia hirta","Rudbeckia hirta","PP32488","RUDPA297"
"442","Rudbeckia hirta","Rudbeckia hirta","PP33490","G16223"
"443","Rudbeckia hirta","Rudbeckia hirta","PP30700","RUDHT17"
"444","Rudbeckia hirta","Rudbeckia hirta","PP30726","RUDHT55"
"445","Rudbeckia hirta","Rudbeckia hirta","PP29532","RRISU01-0"
"446","Rudbeckia hirta","Rudbeckia hirta","PP32454","Rubsol"
"447","Rudbeckia hirta","Rudbeckia hirta","PP30657","RUDHT37"
"448","Rudbeckia hirta","Rudbeckia hirta","PP32962","RUDTI124"
"449","Rudbeckia hirta","Rudbeckia hirta","PP32569","RUDBK166"
"450","Rudbeckia hirta","Rudbeckia hirta","PP32386","RRICG02-0"
"451","Gaura lindheimeri","Oenothera lindheimeri","PP15555","Walgaupf"
"452","Gaura lindheimeri","Oenothera lindheimeri","PP17403","Gaudwwhi"
"453","Gaura lindheimeri","Oenothera lindheimeri","PP30256","GBAWH02-1"
"454","Gaura lindheimeri","Oenothera lindheimeri","PP15479","Bijou Butterflies"
"455","Gaura lindheimeri","Oenothera lindheimeri","PP26307","BARGAU"
"456","Gaura lindheimeri","Oenothera lindheimeri","PP20326","Baltincite"
"457","Gaura lindheimeri","Oenothera lindheimeri","PP34786","Dogaurgrabl"
"458","Gaura lindheimeri","Oenothera lindheimeri","PP26161","Mr. Liko"
"459","Gaura lindheimeri","Oenothera lindheimeri","PP21904","Summer Emotions"
"460","Gaura lindheimeri","Oenothera lindheimeri","PP26399","Whiskers Deep Rose"
"461","Gaura lindheimeri","Oenothera lindheimeri","PP23440","KLEGL10716"
"462","Gaura lindheimeri","Oenothera lindheimeri","PP32381","DGASTEFBP"
"463","Gaura lindheimeri","Oenothera lindheimeri","PP19376","Walsnofou"
"464","Gaura lindheimeri","Oenothera lindheimeri","PP30170","URIBLBP"
"465","Gaura lindheimeri","Oenothera lindheimeri","PP18237","Gaudpin"
"466","Gaura lindheimeri","Oenothera lindheimeri","PP30295","Summer Star Baby"
"467","Gaura lindheimeri","Oenothera lindheimeri","PP30562","DGAUR137"
"468","Gaura lindheimeri","Oenothera lindheimeri","PP25720","GBAWH02-0"
"469","Gaura lindheimeri","Oenothera lindheimeri","PP18279","Gaudros"
"470","Gaura lindheimeri","Oenothera lindheimeri","PP26641","HARRFOLK"
"471","Gaura lindheimeri","Oenothera lindheimeri","PP16565","Gautalwhi"
"472","Gaura lindheimeri","Oenothera lindheimeri","PP36314","DGAUDARIP"
"473","Gaura lindheimeri","Oenothera lindheimeri","PP22290","Harrosy"
"474","Gaura lindheimeri","Oenothera lindheimeri","PP32338","DGASTEFDR"
"475","Gaura lindheimeri","Oenothera lindheimeri","PP17293","SME-2"
"476","Gaura lindheimeri","Oenothera lindheimeri","PP31544","Dogaurgralightpink"
"477","Gaura lindheimeri","Oenothera lindheimeri","PP17002","Passionate Rainbow"
"478","Gaura lindheimeri","Oenothera lindheimeri","PP25603","GBAPI01-0"
"479","Gaura lindheimeri","Oenothera lindheimeri","PP26518","Florgaure"
"480","Gaura lindheimeri","Oenothera lindheimeri","PP17210","Gauheha"
"481","Gaura lindheimeri","Oenothera lindheimeri","PP16008","Nugauwhite"
"482","Gaura lindheimeri","Oenothera lindheimeri","PP16120","Perky Pink"
"483","Gaura lindheimeri","Oenothera lindheimeri","PP31220","Walsilfou"
"484","Gaura lindheimeri","Oenothera lindheimeri","PP26356","Little Janie"
"485","Gaura lindheimeri","Oenothera lindheimeri","PP23646","PASSIONATE RAINBOW PETITE"
"486","Gaura lindheimeri","Oenothera lindheimeri","PP17494","Pink Lady"
"487","Gaura lindheimeri","Oenothera lindheimeri","PP34787","DOGAURGRAPI"
"488","Portulaca oleracea","Portulaca oleracea","PP31067","Doporcuplav"
"489","Portulaca oleracea","Portulaca oleracea","PP24526","SAKPOR006"
"490","Portulaca oleracea","Portulaca oleracea","PP30976","SAKPOR018"
"491","Portulaca oleracea","Portulaca oleracea","PP30415","KLEPO17022"
"492","Portulaca oleracea","Portulaca oleracea","PP23244","DPAZ16"
"493","Portulaca oleracea","Portulaca oleracea","PP34746","DPORMPZGL"
"494","Portulaca oleracea","Portulaca oleracea","PP24601","SAKPOR004"
"495","Portulaca oleracea","Portulaca oleracea","PP16152","Kakegawa CY4"
"496","Portulaca oleracea","Portulaca oleracea","PP34745","‘DPORMPZO’"
"497","Portulaca oleracea","Portulaca oleracea","PP24600","SAKPO002"
"498","Portulaca oleracea","Portulaca oleracea","PP27540","DPAZFCHSIA"
"499","Portulaca oleracea","Portulaca oleracea","PP17418","Balrioyel"
"500","Portulaca oleracea","Portulaca oleracea","PP34458","‘DPORMPZDAP’"
"501","Portulaca oleracea","Portulaca oleracea","PP23245","DPAZ17"
"502","Portulaca oleracea","Portulaca oleracea","PP28579","SAKPOR012"
"503","Portulaca oleracea","Portulaca oleracea","PP17407","Balrioapt"
"504","Portulaca oleracea","Portulaca oleracea","PP23243","DPAZ15"
"505","Portulaca oleracea","Portulaca oleracea","PP24528","SAKPOR001"
"506","Portulaca oleracea","Portulaca oleracea","PP32693","POR16000"
"507","Portulaca oleracea","Portulaca oleracea","PP28526","SAKPOR011"
"508","Portulaca oleracea","Portulaca oleracea","PP34694","DPORMPZPUP"
"509","Portulaca oleracea","Portulaca oleracea","PP31103","Doporcuporze"
"510","Portulaca oleracea","Portulaca oleracea","PP31068","Doporcuplem"
"511","Portulaca oleracea","Portulaca oleracea","PP17241","Balriorg"
"512","Portulaca oleracea","Portulaca oleracea","PP28578","SAKPOR009"
"513","Portulaca oleracea","Portulaca oleracea","PP28618","SAKPOR013"
"514","Portulaca oleracea","Portulaca oleracea","PP29314","DPAZORFLAR"
"515","Portulaca oleracea","Portulaca oleracea","PP24527","SAKPOR003"
"516","Portulaca oleracea","Portulaca oleracea","PP28577","SAKPOR010"
"517","Portulaca oleracea","Portulaca oleracea","PP17408","Balriowite"
"518","Portulaca oleracea","Portulaca oleracea","PP17240","Balriorose"
"519","Portulaca oleracea","Portulaca oleracea","PP17357","Balrioscar"
"520","Portulaca oleracea","Portulaca oleracea","PP24599","SAKPOR005"
"521","Portulaca oleracea","Portulaca oleracea","PP31066","Doporcuprasp"
"522","Portulaca oleracea","Portulaca oleracea","PP35361","DPOPAZNFUI"
"523","Physocarpus opulifolius","Physocarpus opulifolius","PP34243","ZLEMichael"
"524","Physocarpus opulifolius","Physocarpus opulifolius","PP28059","Hoogi018"
"525","Physocarpus opulifolius","Physocarpus opulifolius","PP29892","Minall2"
"526","Physocarpus opulifolius","Physocarpus opulifolius","PP33092","Jefroy"
"527","Physocarpus opulifolius","Physocarpus opulifolius","PP28857","SMNPOTWG"
"528","Physocarpus opulifolius","Physocarpus opulifolius","PP34624","ZLENora"
"529","Physocarpus opulifolius","Physocarpus opulifolius","PP30232","SMNPMS"
"530","Physocarpus opulifolius","Physocarpus opulifolius","PP26246","Bert Dart's G"
"531","Physocarpus opulifolius","Physocarpus opulifolius","PP26749","SMPOTW"
"532","Physocarpus opulifolius","Physocarpus opulifolius","PP31235","ZLEBic5"
"533","Physocarpus opulifolius","Physocarpus opulifolius","PP34993","LP1"
"534","Physocarpus opulifolius","Physocarpus opulifolius","PP30820","N5"
"535","Physocarpus opulifolius","Physocarpus opulifolius","PP34244","ZLENatalie"
"536","Physocarpus opulifolius","Physocarpus opulifolius","PP33455","MINBLA3"
"537","Physocarpus opulifolius","Physocarpus opulifolius","PP36301","GRDARK01"
"538","Physocarpus opulifolius","Physocarpus opulifolius","PP35794","Auntie B"
"539","Physocarpus opulifolius","Physocarpus opulifolius","PP22362","Podaras 3"
"540","Physocarpus opulifolius","Physocarpus opulifolius","PP27663","POIPD2"
"541","Physocarpus opulifolius","Physocarpus opulifolius","PP16894","Center Glow"
"542","Physocarpus opulifolius","Physocarpus opulifolius","PP28695","SMNPOBLR"
"543","Physocarpus opulifolius","Physocarpus opulifolius","PP28793","Couriphy01"
"544","Physocarpus opulifolius","Physocarpus opulifolius","PP27986","Hoogi021"
"545","Physocarpus opulifolius","Physocarpus opulifolius","PP27551","SMPOMINI"
"546","Physocarpus opulifolius","Physocarpus opulifolius","PP23177","‘Jefam’"
"547","Physocarpus opulifolius","Physocarpus opulifolius","PP36138","SMPOCGT"
"548","Physocarpus opulifolius","Physocarpus opulifolius","PP22363","Podaras 2"
"549","Physocarpus opulifolius","Physocarpus opulifolius","PP27874","JONIGHT"
"550","Physocarpus opulifolius","Physocarpus opulifolius","PP21560","Gelesq"
"551","Physocarpus opulifolius","Physocarpus opulifolius","PP22361","Podaras 1"
"552","Physocarpus opulifolius","Physocarpus opulifolius","PP35764","SueCKat"
"553","Physocarpus opulifolius","Physocarpus opulifolius","PP18660","Lady In Red"
"554","Physocarpus opulifolius","Physocarpus opulifolius","PP30792","UMNHarpell"
"555","Physocarpus opulifolius","Physocarpus opulifolius","PP31198","ZLEYe12"
"556","Physocarpus opulifolius","Physocarpus opulifolius","PP20598","Tres"
"557","Physocarpus opulifolius","Physocarpus opulifolius","PP22634","Donna May"
"558","Physocarpus opulifolius","Physocarpus opulifolius","PP31234","Hoogi031"
"559","Physocarpus opulifolius","Physocarpus opulifolius","PP16371","Mindia"
"560","Fragaria ananassa","Fragaria x ananassa","PP28755","BG-6.3016"
"561","Fragaria ananassa","Fragaria x ananassa","PP33475","SB_10_86-107"
"562","Fragaria ananassa","Fragaria x ananassa","PP15597","PS-2880"
"563","Fragaria ananassa","Fragaria x ananassa","PP21415","Reliance"
"564","Fragaria ananassa","Fragaria x ananassa","PP17725","BG-1975"
"565","Fragaria ananassa","Fragaria x ananassa","PP26209","PE-6.2036"
"566","Fragaria ananassa","Fragaria x ananassa","PP20307","MARVEL"
"567","Fragaria ananassa","Fragaria x ananassa","PP23257","BG-4315"
"568","Fragaria ananassa","Fragaria x ananassa","PP20077","PRESTIGE"
"569","Fragaria ananassa","Fragaria x ananassa","PP35234","SB_14_223-007"
"570","Fragaria ananassa","Fragaria x ananassa","PP26194","PE-3.222"
"571","Fragaria ananassa","Fragaria x ananassa","PP20647","TAMIR"
"572","Fragaria ananassa","Fragaria x ananassa","PP16971","Cabot"
"573","Fragaria ananassa","Fragaria x ananassa","PP35730","SB_15_089-060"
"574","Fragaria ananassa","Fragaria x ananassa","PP31960","BG-10.3181"
"575","Fragaria ananassa","Fragaria x ananassa","PP20291","PS-5096"
"576","Fragaria ananassa","Fragaria x ananassa","PP33476","SANTA MARIA"
"577","Fragaria ananassa","Fragaria x ananassa","PP25895","BG-6.3024"
"578","Fragaria ananassa","Fragaria x ananassa","PP31913","PE-7.2054"
"579","Fragaria ananassa","Fragaria x ananassa","PP23255","BG-4316"
"580","Fragaria ananassa","Fragaria x ananassa","PP32436","PS-10.1160"
"581","Fragaria ananassa","Fragaria x ananassa","PP28756","PE-7.2059"
"582","Fragaria ananassa","Fragaria x ananassa","PP35978","SB 15.001.011"
"583","Fragaria ananassa","Fragaria x ananassa","PP32435","BG-10.3169"
"584","Fragaria ananassa","Fragaria x ananassa","PP23745","MERIT"
"585","Fragaria ananassa","Fragaria x ananassa","PP27587","NJ99-204-1"
"586","Fragaria ananassa","Fragaria x ananassa","PP35703","SB_14_028-025"
"587","Fragaria ananassa","Fragaria x ananassa","PP25865","BG-4.367"
"588","Fragaria ananassa","Fragaria x ananassa","PP35166","BG-12.3258"
"589","Fragaria ananassa","Fragaria x ananassa","PP32017","BG-9.3147"
"590","Fragaria ananassa","Fragaria x ananassa","PP34737","Constitution'"
"591","Fragaria ananassa","Fragaria x ananassa","PP20394","VALOR"
"592","Fragaria ananassa","Fragaria x ananassa","PP36028","PS-14.762.054"
"593","Fragaria ananassa","Fragaria x ananassa","PP26195","PE-3.219"
"594","Fragaria ananassa","Fragaria x ananassa","PP20970","Rotemi"
"595","Fragaria ananassa","Fragaria x ananassa","PP34965","SB_13_177-015"
"596","Fragaria ananassa","Fragaria x ananassa","PP23256","BG-3.324"
"597","Fragaria ananassa","Fragaria x ananassa","PP31148","BG-9.3128"
"598","Fragaria ananassa","Fragaria x ananassa","PP34950","BG-11.3209"
"599","Fragaria ananassa","Fragaria x ananassa","PP20995","Shaked"
"600","Fragaria ananassa","Fragaria x ananassa","PP17312","PS-5016"
"601","Fragaria ananassa","Fragaria x ananassa","PP35179","SB_13_164-042"
"602","Fragaria ananassa","Fragaria x ananassa","PP20308","GLORY"
"603","Fragaria ananassa","Fragaria x ananassa","PP23290","PS-1.125"
"604","Fragaria ananassa","Fragaria x ananassa","PP16558","Sabrosa"
"605","Fragaria ananassa","Fragaria x ananassa","PP16859","Brunswick"
"606","Fragaria ananassa","Fragaria x ananassa","PP33577","BG-12.3241"
"607","Fragaria ananassa","Fragaria x ananassa","PP33512","PINTA"
"608","Fragaria ananassa","Fragaria x ananassa","PP23291","PS-3.108"
"609","Fragaria ananassa","Fragaria x ananassa","PP34951","SB_14_225-001"
"610","Fragaria ananassa","Fragaria x ananassa","PP19583","PS-5298"
"611","Fragaria ananassa","Fragaria x ananassa","PP27544","NJ08-08-6"
"612","Fragaria ananassa","Fragaria x ananassa","PP34750","‘SB_14_169-039’"
"613","Fragaria ananassa","Fragaria x ananassa","PP28310","MALGA"
"614","Fragaria ananassa","Fragaria x ananassa","PP29794","INSPIRE"
"615","Fragaria ananassa","Fragaria x ananassa","PP26193","PRIZE"
"616","Fragaria ananassa","Fragaria x ananassa","PP17864","BG-959"
"617","Fragaria ananassa","Fragaria x ananassa","PP32433","BG-11.3205"
"618","Fragaria ananassa","Fragaria x ananassa","PP17487","PS-4634"
"619","Fragaria ananassa","Fragaria x ananassa","PP34738","SB_13_164-030"
"620","Fragaria ananassa","Fragaria x ananassa","PP24950","TRIUMPH"
"621","Fragaria ananassa","Fragaria x ananassa","PP33359","SB_12_53-118"
"622","Fragaria ananassa","Fragaria x ananassa","PP29795","BG-6.3010"
"623","Fragaria ananassa","Fragaria x ananassa","PP33784","NJ09-2-1"
"624","Fragaria ananassa","Fragaria x ananassa","PP26921","BG-4.352"
"625","Fragaria ananassa","Fragaria x ananassa","PP20309","PREMIER"
"626","Ilex verticillata","Ilex verticillata","PP34091","C-11-46-77-23"
"627","Ilex verticillata","Ilex verticillata","PP35923","B-1-17"
"628","Ilex verticillata","Ilex verticillata","PP25835","FarrowBPop"
"629","Ilex verticillata","Ilex verticillata","PP29055","BB9"
"630","Ilex verticillata","Ilex verticillata","PP27109","NCIV1"
"631","Ilex verticillata","Ilex verticillata","PP28937","NCIV3"
"632","Ilex verticillata","Ilex verticillata","PP31749","B-43-4"
"633","Ilex verticillata","Ilex verticillata","PP35806","DD-21"
"634","Ilex verticillata","Ilex verticillata","PP29056","GG11"
"635","Ilex verticillata","Ilex verticillata","PP28938","NCIV2"
"636","Ilex verticillata","Ilex verticillata","PP25834","FarrowMrP"
"637","Rubus occidentalis","Rubus occidentalis","PP17727","Explorer"
"638","Rubus occidentalis","Rubus occidentalis","PP27131","Niwot"
"639","Echinacea purpurea","Echinacea purpurea","PP17298","Sparkler"
"640","Echinacea purpurea","Echinacea purpurea","PP18597","Avalanche"
"641","Echinacea purpurea","Echinacea purpurea","PP18133","Elton Knight"
"642","Echinacea purpurea","Echinacea purpurea","PP19398","Norwhinat"
"643","Echinacea purpurea","Echinacea purpurea","PP35310","BullEchipur 110"
"644","Echinacea purpurea","Echinacea purpurea","PP35770","BullEchipur 115"
"645","Echinacea purpurea","Echinacea purpurea","PP18817","Pink Sorbet"
"646","Echinacea purpurea","Echinacea purpurea","PP18684","Virgin"
"647","Echinacea purpurea","Echinacea purpurea","PP28617","HILMOOOJOY"
"648","Echinacea purpurea","Echinacea purpurea","PP20498","Mistral"
"649","Echinacea purpurea","Echinacea purpurea","PP20911","Green Queen"
"650","Echinacea purpurea","Echinacea purpurea","PP30378","Drop352"
"651","Echinacea purpurea","Echinacea purpurea","PP23979","Eccentric"
"652","Echinacea purpurea","Echinacea purpurea","PP17209","Fancy Frills"
"653","Echinacea purpurea","Echinacea purpurea","PP20620","Conevin"
"654","Echinacea purpurea","Echinacea purpurea","PP24330","Ferris Wheel"
"655","Echinacea purpurea","Echinacea purpurea","PP23241","Quills and Thrills"
"656","Echinacea purpurea","Echinacea purpurea","PP19428","Pink Poodle"
"657","Echinacea purpurea","Echinacea purpurea","PP17194","Hope"
"658","Echinacea purpurea","Echinacea purpurea","PP18678","Green Jewel"
"659","Echinacea purpurea","Echinacea purpurea","PP18583","Pink Shuttles"
"660","Echinacea purpurea","Echinacea purpurea","PP30410","ECH391"
"661","Echinacea purpurea","Echinacea purpurea","PP30322","Sweet342"
"662","Echinacea purpurea","Echinacea purpurea","PP22999","Satin Nights"
"663","Echinacea purpurea","Echinacea purpurea","PP33799","BullEchipur 1201"
"664","Echinacea purpurea","Echinacea purpurea","PP29955","Whites331"
"665","Echinacea purpurea","Echinacea purpurea","PP18814","Merlot"
"666","Echinacea purpurea","Echinacea purpurea","PP21870","Little Angel"
"667","Echinacea purpurea","Echinacea purpurea","PP35360","BullEchipur 109"
"668","Echinacea purpurea","Echinacea purpurea","PP20537","Meringue"
"669","Echinacea purpurea","Echinacea purpurea","PP18412","Mars"
"670","Echinacea purpurea","Echinacea purpurea","PP17547","Alaska"
"671","Echinacea purpurea","Echinacea purpurea","PP35374","BullEchipur 107"
"672","Echinacea purpurea","Echinacea purpurea","PP17172","Green Eyes"
"673","Echinacea purpurea","Echinacea purpurea","PP23996","Summer Salsa"
"674","Echinacea purpurea","Echinacea purpurea","PP18429","Fatal Attraction"
"675","Echinacea purpurea","Echinacea purpurea","PP19441","Purity"
"676","Echinacea purpurea","Echinacea purpurea","PP16183","Little Giant"
"677","Echinacea purpurea","Echinacea purpurea","PP20411","Red Knee High"
"678","Echinacea purpurea","Echinacea purpurea","PP28573","Rainb299"
"679","Echinacea purpurea","Echinacea purpurea","PP23348","Piccolino"
"680","Echinacea purpurea","Echinacea purpurea","PP35463","BullEchipur 112"
"681","Echinacea purpurea","Echinacea purpurea","PP15973","Little Magnus"
"682","Echinacea purpurea","Echinacea purpurea","PP35599","BullEchipur 111"
"683","Echinacea purpurea","Echinacea purpurea","PP35286","BullEchipur 106"
"684","Echinacea purpurea","Echinacea purpurea","PP34842","Hilmoomotiv"
"685","Echinacea purpurea","Echinacea purpurea","PP24458","Butterfly Kisses"
"686","Echinacea purpurea","Echinacea purpurea","PP19494","Mount Hood"
"687","Echinacea purpurea","Echinacea purpurea","PP20756","Irresistible"
"688","Echinacea purpurea","Echinacea purpurea","PP22000","Catharina"
"689","Echinacea purpurea","Echinacea purpurea","PP35359","BullEchipur 108"
"690","Echinacea purpurea","Echinacea purpurea","PP18617","Coconut Lime"
"691","Echinacea purpurea","Echinacea purpurea","PP35887","DWGBO20"
"692","Echinacea purpurea","Echinacea purpurea","PP31675","JS Engeltje"
"693","Echinacea purpurea","Echinacea purpurea","PP26075","Fourth of July"
"694","Echinacea purpurea","Echinacea purpurea","PP18803","Pink Double Delight"
"695","Echinacea purpurea","Echinacea purpurea","PP32869","Hilmoocour"
"696","Echinacea purpurea","Echinacea purpurea","PP18841","Lilliput"
"697","Echinacea purpurea","Echinacea purpurea","PP23819","Red Baron"
"698","Echinacea purpurea","Echinacea purpurea","PP33620","ES18-20-01"
"699","Echinacea purpurea","Echinacea purpurea","PP28616","Hilmooocosy"
"700","Echinacea purpurea","Echinacea purpurea","PP21630","Polar Breeze"
"701","Echinacea purpurea","Echinacea purpurea","PP28525","Echcher298"
"702","Echinacea purpurea","Echinacea purpurea","PP20594","Milkshake"
"703","Echinacea purpurea","Echinacea purpurea","PP16054","Fragrant Angel"
"704","Fragaria×ananassa Duch.","Fragaria x ananassa","PP25436","Merced"
"705","Fragaria×ananassa Duch.","Fragaria x ananassa","PP16228","Albion"
"706","Fragaria×ananassa Duch.","Fragaria x ananassa","PP27830","Cabrillo"
"707","Fragaria×ananassa Duch.","Fragaria x ananassa","PP22542","Benicia"
"708","Fragaria×ananassa Duch.","Fragaria x ananassa","PP23338","NABILA"
"709","Fragaria×ananassa Duch.","Fragaria x ananassa","PP21381","Eves Delight"
"710","Fragaria×ananassa Duch.","Fragaria x ananassa","PP18111","Saint-Jean d'Orleans"
"711","Fragaria×ananassa Duch.","Fragaria x ananassa","PP22717","Viva Patricia"
"712","Fragaria×ananassa Duch.","Fragaria x ananassa","PP22589","Mojave"
"713","Fragaria×ananassa Duch.","Fragaria x ananassa","PP26059","Amandine"
"714","Fragaria×ananassa Duch.","Fragaria x ananassa","PP26709","Fronteras"
"715","Fragaria×ananassa Duch.","Fragaria x ananassa","PP26708","Grenada"
"716","Fragaria×ananassa Duch.","Fragaria x ananassa","PP26683","Petaluma"
"717","Fragaria×ananassa Duch.","Fragaria x ananassa","PP21380","Sweet Eve"
"718","Fragaria×ananassa Duch.","Fragaria x ananassa","PP23328","RANIA"
"719","Fragaria×ananassa Duch.","Fragaria x ananassa","PP23339","CAPRI"
"720","Vitis labrusca","Vitis labrusca","PP34121","CXG20"
"721","Glandularia canadensis","Verbena canadensis","PP35995","Jelvercaro"
"722","Glandularia canadensis","Verbena canadensis","PP35996","Jelverpurp"
"723","Glandularia canadensis","Verbena canadensis","PP35937","Jelverwhit"
"724","Fragaria x ananassa","Fragaria x ananassa","PP33252","Shannon M. Kent"
"725","Fragaria x ananassa","Fragaria x ananassa","PP34190","Miss Jo"
"726","Fragaria x ananassa","Fragaria x ananassa","PP29967","Malibu (a.k.a. ‘109221’)"
